# fmn API schema — the EXTRACTED layer (fm-vn6, plan §16.2)
# generated from 3b1b/manim @ 6199a00d4c1b1127ebe45cb629c3f22538b10e13
# by scripts/gen_api_schema.py — regenerate, never hand-edit
#
# The authored layer (canonical names for C-9 typos, semantic status,
# Rust bindings) lives in API_OVERLAY.tsv. The effective schema is the
# two merged; fmn_conformance::schema is the reader, and every
# generator consumes the merged form.
#
# Section-tagged, tab-separated, std-parseable — no TOML/YAML/JSON
# dependency anywhere in the reader (the SUITE.lock doctrine).

[meta]
schema_version	1
reference_commit	6199a00d4c1b1127ebe45cb629c3f22538b10e13
generator	scripts/gen_api_schema.py
wildcard_exports	663

[symbols]
# module	name	kind	origin	exported	detail
manimlib.scene.scene:Scene.get_animation_time_progression	1	animations	positional_or_keyword	Iterable[Animation]	-
manimlib.scene.scene:Scene.get_group	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.get_group	1	mobjects	var_positional	-	-
manimlib.scene.scene:Scene.get_image	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.get_mobject_copies	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.get_mobject_family_members	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.get_mobjects	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.get_run_time	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.get_run_time	1	animations	positional_or_keyword	Iterable[Animation]	-
manimlib.scene.scene:Scene.get_state	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.get_time	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.get_time_progression	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.get_time_progression	1	run_time	positional_or_keyword	float	-
manimlib.scene.scene:Scene.get_time_progression	2	n_iterations	positional_or_keyword	int | None	None
manimlib.scene.scene:Scene.get_time_progression	3	desc	positional_or_keyword	str	''
manimlib.scene.scene:Scene.get_time_progression	4	override_skip_animations	positional_or_keyword	bool	False
manimlib.scene.scene:Scene.get_top_level_mobjects	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.get_wait_time_progression	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.get_wait_time_progression	1	duration	positional_or_keyword	float	-
manimlib.scene.scene:Scene.get_wait_time_progression	2	stop_condition	positional_or_keyword	Callable[[], bool] | None	None
manimlib.scene.scene:Scene.get_window	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.hold_loop	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.i2g	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.i2g	1	id_values	var_positional	-	-
manimlib.scene.scene:Scene.i2m	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.i2m	1	id_value	positional_or_keyword	-	-
manimlib.scene.scene:Scene.id_to_mobject	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.id_to_mobject	1	id_value	positional_or_keyword	-	-
manimlib.scene.scene:Scene.ids_to_group	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.ids_to_group	1	id_values	var_positional	-	-
manimlib.scene.scene:Scene.increment_time	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.increment_time	1	dt	positional_or_keyword	float	-
manimlib.scene.scene:Scene.interact	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.is_window_closing	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.on_close	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.on_hide	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.on_key_press	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.on_key_press	1	symbol	positional_or_keyword	int	-
manimlib.scene.scene:Scene.on_key_press	2	modifiers	positional_or_keyword	int	-
manimlib.scene.scene:Scene.on_key_release	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.on_key_release	1	symbol	positional_or_keyword	int	-
manimlib.scene.scene:Scene.on_key_release	2	modifiers	positional_or_keyword	int	-
manimlib.scene.scene:Scene.on_mouse_drag	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.on_mouse_drag	1	point	positional_or_keyword	Vect3	-
manimlib.scene.scene:Scene.on_mouse_drag	2	d_point	positional_or_keyword	Vect3	-
manimlib.scene.scene:Scene.on_mouse_drag	3	buttons	positional_or_keyword	int	-
manimlib.scene.scene:Scene.on_mouse_drag	4	modifiers	positional_or_keyword	int	-
manimlib.scene.scene:Scene.on_mouse_motion	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.on_mouse_motion	1	point	positional_or_keyword	Vect3	-
manimlib.scene.scene:Scene.on_mouse_motion	2	d_point	positional_or_keyword	Vect3	-
manimlib.scene.scene:Scene.on_mouse_press	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.on_mouse_press	1	point	positional_or_keyword	Vect3	-
manimlib.scene.scene:Scene.on_mouse_press	2	button	positional_or_keyword	int	-
manimlib.scene.scene:Scene.on_mouse_press	3	mods	positional_or_keyword	int	-
manimlib.scene.scene:Scene.on_mouse_release	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.on_mouse_release	1	point	positional_or_keyword	Vect3	-
manimlib.scene.scene:Scene.on_mouse_release	2	button	positional_or_keyword	int	-
manimlib.scene.scene:Scene.on_mouse_release	3	mods	positional_or_keyword	int	-
manimlib.scene.scene:Scene.on_mouse_scroll	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.on_mouse_scroll	1	point	positional_or_keyword	Vect3	-
manimlib.scene.scene:Scene.on_mouse_scroll	2	offset	positional_or_keyword	Vect3	-
manimlib.scene.scene:Scene.on_mouse_scroll	3	x_pixel_offset	positional_or_keyword	float	-
manimlib.scene.scene:Scene.on_mouse_scroll	4	y_pixel_offset	positional_or_keyword	float	-
manimlib.scene.scene:Scene.on_resize	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.on_resize	1	width	positional_or_keyword	int	-
manimlib.scene.scene:Scene.on_resize	2	height	positional_or_keyword	int	-
manimlib.scene.scene:Scene.on_show	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.play	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.play	1	proto_animations	var_positional	Animation | _AnimationBuilder	-
manimlib.scene.scene:Scene.play	2	run_time	keyword_only	float | None	None
manimlib.scene.scene:Scene.play	3	rate_func	keyword_only	Callable[[float], float] | None	None
manimlib.scene.scene:Scene.play	4	lag_ratio	keyword_only	float | None	None
manimlib.scene.scene:Scene.point_to_mobject	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.point_to_mobject	1	point	positional_or_keyword	np.ndarray	-
manimlib.scene.scene:Scene.point_to_mobject	2	search_set	positional_or_keyword	Iterable[Mobject] | None	None
manimlib.scene.scene:Scene.point_to_mobject	3	buff	positional_or_keyword	float	0
manimlib.scene.scene:Scene.post_play	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.pre_play	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.progress_through_animations	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.progress_through_animations	1	animations	positional_or_keyword	Iterable[Animation]	-
manimlib.scene.scene:Scene.redo	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.remove	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.remove	1	mobjects_to_remove	var_positional	Mobject	-
manimlib.scene.scene:Scene.remove_all_except	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.remove_all_except	1	mobjects_to_keep	var_positional	Mobject	-
manimlib.scene.scene:Scene.replace	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.replace	1	mobject	positional_or_keyword	Mobject	-
manimlib.scene.scene:Scene.replace	2	replacements	var_positional	Mobject	-
manimlib.scene.scene:Scene.restore_state	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.restore_state	1	scene_state	positional_or_keyword	SceneState	-
manimlib.scene.scene:Scene.revert_to_original_skipping_status	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.run	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.save_state	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.set_background_color	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.set_background_color	1	background_color	positional_or_keyword	-	-
manimlib.scene.scene:Scene.set_background_color	2	background_opacity	positional_or_keyword	-	1
manimlib.scene.scene:Scene.set_floor_plane	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.set_floor_plane	1	plane	positional_or_keyword	str	'xy'
manimlib.scene.scene:Scene.setup	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.should_update_mobjects	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.show	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.stop_skipping	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.tear_down	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.temp_config_change	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.temp_config_change	1	skip	positional_or_keyword	-	False
manimlib.scene.scene:Scene.temp_config_change	2	record	positional_or_keyword	-	False
manimlib.scene.scene:Scene.temp_config_change	3	progress_bar	positional_or_keyword	-	False
manimlib.scene.scene:Scene.temp_progress_bar	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.temp_record	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.temp_skip	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.undo	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.update_frame	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.update_frame	1	dt	positional_or_keyword	float	0
manimlib.scene.scene:Scene.update_frame	2	force_draw	positional_or_keyword	bool	False
manimlib.scene.scene:Scene.update_mobjects	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.update_mobjects	1	dt	positional_or_keyword	float	-
manimlib.scene.scene:Scene.update_skipping_status	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.wait	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.wait	1	duration	positional_or_keyword	Optional[float]	None
manimlib.scene.scene:Scene.wait	2	stop_condition	positional_or_keyword	Callable[[], bool]	None
manimlib.scene.scene:Scene.wait	3	note	positional_or_keyword	str	None
manimlib.scene.scene:Scene.wait	4	ignore_presenter_mode	positional_or_keyword	bool	False
manimlib.scene.scene:Scene.wait_until	0	self	positional_or_keyword	-	-
manimlib.scene.scene:Scene.wait_until	1	stop_condition	positional_or_keyword	Callable[[], bool]	-
manimlib.scene.scene:Scene.wait_until	2	max_time	positional_or_keyword	float	60
manimlib.scene.scene:SceneState.__init__	0	self	positional_or_keyword	-	-
manimlib.scene.scene:SceneState.__init__	1	scene	positional_or_keyword	Scene	-
manimlib.scene.scene:SceneState.__init__	2	ignore	positional_or_keyword	list[Mobject] | None	None
manimlib.scene.scene:SceneState.mobjects_match	0	self	positional_or_keyword	-	-
manimlib.scene.scene:SceneState.mobjects_match	1	state	positional_or_keyword	SceneState	-
manimlib.scene.scene:SceneState.n_changes	0	self	positional_or_keyword	-	-
manimlib.scene.scene:SceneState.n_changes	1	state	positional_or_keyword	SceneState	-
manimlib.scene.scene:SceneState.restore_scene	0	self	positional_or_keyword	-	-
manimlib.scene.scene:SceneState.restore_scene	1	scene	positional_or_keyword	Scene	-
manimlib.scene.scene:ThreeDScene.add	0	self	positional_or_keyword	-	-
manimlib.scene.scene:ThreeDScene.add	1	mobjects	var_positional	Mobject	-
manimlib.scene.scene:ThreeDScene.add	2	set_depth_test	keyword_only	bool	True
manimlib.scene.scene:ThreeDScene.add	3	perp_stroke	keyword_only	bool	True
manimlib.scene.scene_embed:CheckpointManager.__init__	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:CheckpointManager.checkpoint_paste	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:CheckpointManager.checkpoint_paste	1	shell	positional_or_keyword	-	-
manimlib.scene.scene_embed:CheckpointManager.checkpoint_paste	2	scene	positional_or_keyword	-	-
manimlib.scene.scene_embed:CheckpointManager.clear_checkpoints	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:CheckpointManager.get_leading_comment	0	code_string	positional_or_keyword	str	-
manimlib.scene.scene_embed:CheckpointManager.handle_checkpoint_key	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:CheckpointManager.handle_checkpoint_key	1	scene	positional_or_keyword	-	-
manimlib.scene.scene_embed:CheckpointManager.handle_checkpoint_key	2	key	positional_or_keyword	str	-
manimlib.scene.scene_embed:InteractiveSceneEmbed.__init__	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:InteractiveSceneEmbed.__init__	1	scene	positional_or_keyword	Scene	-
manimlib.scene.scene_embed:InteractiveSceneEmbed.auto_reload	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:InteractiveSceneEmbed.checkpoint_paste	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:InteractiveSceneEmbed.checkpoint_paste	1	skip	positional_or_keyword	bool	False
manimlib.scene.scene_embed:InteractiveSceneEmbed.checkpoint_paste	2	record	positional_or_keyword	bool	False
manimlib.scene.scene_embed:InteractiveSceneEmbed.checkpoint_paste	3	progress_bar	positional_or_keyword	bool	True
manimlib.scene.scene_embed:InteractiveSceneEmbed.enable_gui	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:InteractiveSceneEmbed.ensure_flash_on_error	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:InteractiveSceneEmbed.ensure_frame_update_post_cell	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:InteractiveSceneEmbed.get_ipython_shell_for_embedded_scene	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:InteractiveSceneEmbed.get_shortcuts	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:InteractiveSceneEmbed.launch	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:InteractiveSceneEmbed.reload_scene	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:InteractiveSceneEmbed.reload_scene	1	embed_line	positional_or_keyword	int | None	None
manimlib.scene.scene_embed:InteractiveSceneEmbed.validate_syntax	0	self	positional_or_keyword	-	-
manimlib.scene.scene_embed:InteractiveSceneEmbed.validate_syntax	1	file_path	positional_or_keyword	str	-
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	0	self	positional_or_keyword	-	-
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	1	scene	positional_or_keyword	Scene	-
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	2	write_to_movie	positional_or_keyword	bool	False
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	3	subdivide_output	positional_or_keyword	bool	False
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	4	png_mode	positional_or_keyword	str	'RGBA'
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	5	save_last_frame	positional_or_keyword	bool	False
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	6	movie_file_extension	positional_or_keyword	str	'.mp4'
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	7	output_directory	positional_or_keyword	str	'.'
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	8	file_name	positional_or_keyword	str | None	None
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	9	open_file_upon_completion	positional_or_keyword	bool	False
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	10	show_file_location_upon_completion	positional_or_keyword	bool	False
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	11	quiet	positional_or_keyword	bool	False
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	12	total_frames	positional_or_keyword	int	0
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	13	progress_description_len	positional_or_keyword	int	40
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	14	ffmpeg_bin	positional_or_keyword	str	'ffmpeg'
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	15	video_codec	positional_or_keyword	str	'libx264'
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	16	pixel_format	positional_or_keyword	str	'yuv420p'
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	17	saturation	positional_or_keyword	float	1.0
manimlib.scene.scene_file_writer:SceneFileWriter.__init__	18	gamma	positional_or_keyword	float	1.0
manimlib.scene.scene_file_writer:SceneFileWriter.add_audio_segment	0	self	positional_or_keyword	-	-
manimlib.scene.scene_file_writer:SceneFileWriter.add_audio_segment	1	new_segment	positional_or_keyword	AudioSegment	-
manimlib.scene.scene_file_writer:SceneFileWriter.add_audio_segment	2	time	positional_or_keyword	float | None	None
manimlib.scene.scene_file_writer:SceneFileWriter.add_audio_segment	3	gain_to_background	positional_or_keyword	float | None	None
manimlib.scene.scene_file_writer:SceneFileWriter.add_sound	0	self	positional_or_keyword	-	-
manimlib.scene.scene_file_writer:SceneFileWriter.add_sound	1	sound_file	positional_or_keyword	str	-
manimlib.scene.scene_file_writer:SceneFileWriter.add_sound	2	time	positional_or_keyword	float | None	None
manimlib.scene.scene_file_writer:SceneFileWriter.add_sound	3	gain	positional_or_keyword	float | None	None
